Date,SimFinId,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding
2023-10-03,59265,320.83,321.39,311.21,313.39,306.81,21033492,,7446000000.0
2023-10-04,59265,314.03,320.04,314.0,318.95,312.25,20720144,,7446000000.0
2023-10-05,59265,319.09,319.98,314.9,319.36,312.65,16965629,,7446000000.0
2023-10-06,59265,316.55,329.19,316.3,327.26,320.38,25673630,,7446000000.0
2023-10-09,59265,324.75,330.3,323.18,329.82,322.89,19891180,,7446000000.0
2023-10-10,59265,330.96,331.1,327.67,328.39,321.49,20557094,,7446000000.0
2023-10-11,59265,331.21,332.82,329.14,332.42,325.44,20063246,,7446000000.0
2023-10-12,59265,330.56,333.63,328.72,331.16,324.2,19313098,,7446000000.0
2023-10-13,59265,332.38,333.83,326.36,327.73,320.84,21085695,,7446000000.0
2023-10-16,59265,331.05,336.14,330.6,332.64,325.65,22158048,,7446000000.0
2023-10-17,59265,329.59,333.46,327.41,332.06,325.08,18338523,,7446000000.0
2023-10-18,59265,332.49,335.59,328.3,330.11,323.17,23153602,,7446000000.0
2023-10-19,59265,332.15,336.88,330.91,331.32,324.36,25052071,,7446000000.0
2023-10-20,59265,331.72,331.92,325.45,326.67,319.81,25027715,,7446000000.0
2023-10-23,59265,325.47,332.73,324.39,329.32,322.4,24374748,,7446000000.0
2023-10-24,59265,331.3,331.84,327.6,330.53,323.59,31153571,,7446000000.0
2023-10-25,59265,345.02,346.2,337.62,340.67,333.51,55053828,,7446000000.0
2023-10-26,59265,340.54,341.63,326.94,327.89,321.0,37828543,,7446000000.0
2023-10-27,59265,330.43,336.72,328.4,329.81,322.88,29856522,,7446000000.0
2023-10-30,59265,333.41,339.45,331.83,337.31,330.22,22828082,,7446000000.0
2023-10-31,59265,338.85,339.0,334.69,338.11,331.01,20265282,,7446000000.0
2023-11-01,59265,339.79,347.42,339.65,346.07,338.8,28158819,,7446000000.0
2023-11-02,59265,347.24,348.83,344.77,348.32,341.0,24348072,,7446000000.0
2023-11-03,59265,349.63,354.39,347.33,352.8,345.39,23637673,,7446000000.0
2023-11-06,59265,353.45,357.54,353.35,356.53,349.04,23828301,,7446000000.0
2023-11-07,59265,359.4,362.46,357.63,360.53,352.96,25833931,,7446000000.0
2023-11-08,59265,361.68,363.87,360.55,363.2,355.57,26767828,,7446000000.0
2023-11-09,59265,362.3,364.79,360.36,360.69,353.11,24847331,,7446000000.0
2023-11-10,59265,361.49,370.1,361.07,369.67,361.9,28065164,,7446000000.0
2023-11-13,59265,368.22,368.47,365.9,366.68,358.98,19986506,,7446000000.0
2023-11-14,59265,371.01,371.95,367.35,370.27,362.49,27683862,,7446000000.0
2023-11-15,59265,371.28,373.13,367.11,369.67,362.64,26860095,0.75,7446000000.0
2023-11-16,59265,370.96,376.35,370.18,376.17,369.01,27182315,,7446000000.0
2023-11-17,59265,373.61,374.37,367.0,369.85,362.81,40325371,,7446000000.0
2023-11-20,59265,371.22,378.87,371.0,377.44,370.26,52528964,,7446000000.0
2023-11-21,59265,375.67,376.22,371.12,373.07,365.97,28423145,,7446000000.0
2023-11-22,59265,378.0,379.79,374.96,377.85,370.66,23361184,,7446000000.0
2023-11-24,59265,377.33,377.97,375.13,377.43,370.25,10176649,,7446000000.0
2023-11-27,59265,376.78,380.64,376.2,378.61,371.41,22179228,,7446000000.0
2023-11-28,59265,378.35,383.0,378.16,382.7,375.42,20453112,,7446000000.0
2023-11-29,59265,383.76,384.3,377.44,378.85,371.64,28963399,,7446000000.0
2023-11-30,59265,378.49,380.09,375.47,378.91,371.7,30554415,,7446000000.0
2023-12-01,59265,376.76,378.16,371.31,374.51,367.39,33040472,,7446000000.0
2023-12-04,59265,369.1,369.52,362.9,369.14,362.12,32063305,,7446000000.0
2023-12-05,59265,366.45,373.07,365.62,372.52,365.43,23065035,,7446000000.0
2023-12-06,59265,373.54,374.18,368.03,368.8,361.78,21118348,,7446000000.0
2023-12-07,59265,368.23,371.45,366.32,370.95,363.89,23118864,,7446000000.0
2023-12-08,59265,369.2,374.46,368.23,374.23,367.11,20154366,,7446000000.0
2023-12-11,59265,368.48,371.6,366.1,371.3,364.24,27708757,,7446000000.0
2023-12-12,59265,370.85,374.42,370.46,374.38,367.26,24838253,,7446000000.0
2023-12-13,59265,376.02,377.64,370.77,374.37,367.25,30955531,,7446000000.0
2023-12-14,59265,373.31,373.76,364.13,365.93,358.97,43277461,,7446000000.0
2023-12-15,59265,366.85,372.4,366.28,370.73,363.68,78502324,,7446000000.0
2023-12-18,59265,369.45,373.0,368.68,372.65,365.56,21802878,,7446000000.0
2023-12-19,59265,371.49,373.26,369.84,373.26,366.16,20533284,,7446000000.0
2023-12-20,59265,375.0,376.03,370.53,370.62,363.57,26316650,,7446000000.0
2023-12-21,59265,372.56,374.41,370.04,373.54,366.43,17708006,,7446000000.0
2023-12-22,59265,373.68,375.18,372.71,374.58,367.45,17107484,,7446000000.0
2023-12-26,59265,375.0,376.94,373.5,374.66,367.53,12673050,,7446000000.0
2023-12-27,59265,373.69,375.06,372.81,374.07,366.95,14872756,,7446000000.0
2023-12-28,59265,375.37,376.46,374.16,375.28,368.14,14327013,,7446000000.0
2023-12-29,59265,376.0,377.16,373.48,376.04,368.89,18730838,,7446000000.0
2024-01-02,59265,373.86,375.9,366.77,370.87,363.81,25258633,,7446000000.0
2024-01-03,59265,369.01,373.26,368.51,370.6,363.55,23083465,,7446000000.0
2024-01-04,59265,370.67,373.1,367.17,367.94,360.94,20901502,,7446000000.0
2024-01-05,59265,368.97,372.06,366.5,367.75,360.75,20074451,,7446000000.0
2024-01-08,59265,369.3,375.2,369.01,374.69,367.56,23133967,,7446000000.0
2024-01-09,59265,372.01,375.99,371.19,375.79,368.64,20829953,,7446000000.0
2024-01-10,59265,376.37,384.17,376.32,382.77,375.49,25514245,,7446000000.0
2024-01-11,59265,386.0,390.68,380.38,384.63,377.31,27850846,,7446000000.0
2024-01-12,59265,385.49,388.68,384.65,388.47,381.08,21661153,,7446000000.0
2024-01-16,59265,393.66,394.03,387.62,390.27,382.85,27202268,,7446000000.0
2024-01-17,59265,387.98,390.11,384.81,389.47,382.06,22234108,,7446000000.0
2024-01-18,59265,391.72,393.99,390.12,393.87,386.38,23392068,,7446000000.0
2024-01-19,59265,395.76,398.67,393.5,398.67,391.09,29331136,,7446000000.0
2024-01-22,59265,400.02,400.62,393.59,396.51,388.97,27016902,,7446000000.0
2024-01-23,59265,395.75,399.38,393.93,398.9,391.31,20525882,,7446000000.0
2024-01-24,59265,401.54,405.63,400.45,402.56,394.9,23281889,,7446000000.0
2024-01-25,59265,404.32,407.01,402.53,404.87,397.17,21021155,,7430436229.0
2024-01-26,59265,404.37,406.17,402.43,403.93,396.25,17803271,,7430436229.0
2024-01-29,59265,406.06,409.98,404.33,409.72,401.93,24510236,,7430436229.0
2024-01-30,59265,412.26,413.05,406.45,408.59,400.82,33477610,,7430436229.0
2024-01-31,59265,406.96,415.32,397.21,397.58,390.02,47871097,,7430436229.0
2024-02-01,59265,401.83,408.0,401.8,403.78,396.1,30657726,,7430436229.0
2024-02-02,59265,403.81,412.65,403.56,411.22,403.4,28256670,,7430436229.0
2024-02-05,59265,409.9,411.16,403.99,405.65,397.93,25352286,,7430436229.0
2024-02-06,59265,405.88,407.97,402.91,405.49,397.78,18382624,,7430436229.0
2024-02-07,59265,407.44,414.3,407.4,414.05,406.17,22340526,,7430436229.0
2024-02-08,59265,414.05,415.56,412.53,414.11,406.23,21225257,,7430436229.0
2024-02-09,59265,415.25,420.82,415.09,420.55,412.55,22032844,,7430436229.0
2024-02-12,59265,420.56,420.74,414.75,415.26,407.36,21202921,,7430436229.0
