Date,SimFinId,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding
2022-08-02,89661,175.01,175.49,172.7,172.92,154.11,5794225,,2629615456.0
2022-08-03,89661,172.55,175.26,171.77,174.59,155.6,5009952,,2629615456.0
2022-08-04,89661,174.81,175.09,171.6,171.79,153.11,5651554,,2629615456.0
2022-08-05,89661,171.3,171.53,169.79,171.11,152.5,5235516,,2629615456.0
2022-08-08,89661,171.3,171.48,169.44,170.2,151.69,4630836,,2629615456.0
2022-08-09,89661,170.54,171.12,169.73,170.18,151.67,5532526,,2629615456.0
2022-08-10,89661,171.02,171.24,169.53,170.67,152.11,5603444,,2629615456.0
2022-08-11,89661,168.52,169.95,166.98,167.14,148.96,9328688,,2629615456.0
2022-08-12,89661,167.54,167.94,165.15,165.3,147.32,14606901,,2629615456.0
2022-08-15,89661,166.0,166.75,165.12,166.09,148.03,10072044,,2629615456.0
2022-08-16,89661,165.86,168.25,165.6,167.57,149.34,7453595,,2629615456.0
2022-08-17,89661,166.41,168.56,166.41,167.58,149.35,7406590,,2629615456.0
2022-08-18,89661,167.68,168.3,165.93,166.77,148.63,8312105,,2629615456.0
2022-08-19,89661,167.1,170.12,167.0,169.31,150.9,8128543,,2629615456.0
2022-08-22,89661,168.9,168.92,167.17,167.59,150.37,5462550,1.13,2629615456.0
2022-08-23,89661,167.0,167.77,165.8,166.13,149.06,5566296,,2629615456.0
2022-08-24,89661,166.56,166.59,165.07,165.58,148.57,5684329,,2629615456.0
2022-08-25,89661,165.95,167.24,164.7,167.13,149.96,5678662,,2629615456.0
2022-08-26,89661,167.46,167.5,164.19,164.27,147.39,5667136,,2629615456.0
2022-08-29,89661,163.47,163.84,162.02,163.0,146.25,5192218,,2629615456.0
2022-08-30,89661,163.3,163.54,162.03,162.43,145.74,6973254,,2629615456.0
2022-08-31,89661,163.23,163.55,161.27,161.34,144.76,8741708,,2629615456.0
2022-09-01,89661,161.49,165.5,161.48,165.34,148.35,7509594,,2629615456.0
2022-09-02,89661,165.86,166.2,162.01,162.74,146.02,5803704,,2629615456.0
2022-09-06,89661,163.94,166.22,162.82,163.18,146.41,7385201,,2629615456.0
2022-09-07,89661,162.91,164.42,162.16,164.07,147.21,4546700,,2629615456.0
2022-09-08,89661,163.88,165.42,163.08,165.39,148.4,5838401,,2629615456.0
2022-09-09,89661,164.99,166.2,164.39,165.71,148.68,5501863,,2629615456.0
2022-09-12,89661,166.11,166.57,165.22,165.64,148.62,6365306,,2629615456.0
2022-09-13,89661,163.57,164.44,160.81,161.33,144.75,6726360,,2629615456.0
2022-09-14,89661,162.38,165.36,162.38,164.66,147.74,9555693,,2629615456.0
2022-09-15,89661,164.45,166.07,164.1,165.08,148.12,7174495,,2629615456.0
2022-09-16,89661,165.32,167.63,164.75,167.6,150.38,20201543,,2629615456.0
2022-09-19,89661,166.3,166.43,164.08,166.28,149.19,7380906,,2629615456.0
2022-09-20,89661,165.22,165.9,164.32,164.97,148.02,7143441,,2629615456.0
2022-09-21,89661,165.02,166.79,163.24,163.28,146.5,8071195,,2629615456.0
2022-09-22,89661,163.15,167.16,162.83,166.18,149.1,7328764,,2629615456.0
2022-09-23,89661,165.74,167.48,164.66,166.72,149.59,9598555,,2629615456.0
2022-09-26,89661,165.8,166.84,164.38,165.7,148.67,8735455,,2629615456.0
2022-09-27,89661,166.36,167.67,164.4,164.94,147.99,8686684,,2629615456.0
2022-09-28,89661,166.25,167.38,165.1,166.36,149.27,8661065,,2629615456.0
2022-09-29,89661,166.48,167.17,163.89,164.53,147.62,7008279,,2629615456.0
2022-09-30,89661,165.0,165.74,163.32,163.36,146.57,8985190,,2629615456.0
2022-10-03,89661,164.29,164.38,161.7,163.2,146.43,8656972,,2629615456.0
2022-10-04,89661,163.85,166.0,162.92,165.62,148.6,6236107,,2629615456.0
2022-10-05,89661,165.02,166.04,164.21,165.11,148.14,4539577,,2629615456.0
2022-10-06,89661,164.79,165.0,161.69,161.91,145.27,5890654,,2629615456.0
2022-10-07,89661,161.77,162.22,159.17,160.2,143.74,6363549,,2629615456.0
2022-10-10,89661,160.63,161.28,159.18,160.41,143.93,5315589,,2629615456.0
2022-10-11,89661,160.37,164.11,160.37,162.73,146.01,6212362,,2629615456.0
2022-10-12,89661,162.94,164.88,162.5,162.69,145.97,4341741,,2629615456.0
2022-10-13,89661,160.89,165.99,160.75,165.15,148.18,6465108,,2629615456.0
2022-10-14,89661,164.44,165.68,163.6,164.46,147.56,5684946,,2629615456.0
2022-10-17,89661,165.4,167.21,165.01,166.59,149.47,6710843,,2629615456.0
2022-10-18,89661,165.0,167.17,163.05,166.01,148.95,10883584,,2629615456.0
2022-10-19,89661,166.0,166.25,163.89,164.69,147.77,10044639,,2629615456.0
2022-10-20,89661,165.0,165.74,164.33,165.11,148.14,5659884,,2629615456.0
2022-10-21,89661,164.71,169.37,164.43,168.71,151.37,8487565,,2629615456.0
2022-10-24,89661,169.81,172.08,169.25,170.98,153.41,6855502,,2629615456.0
2022-10-25,89661,170.17,171.11,168.52,170.71,153.17,5661948,,2629615456.0
2022-10-26,89661,171.32,172.57,170.52,172.21,154.52,6124314,,2629615456.0
2022-10-27,89661,172.35,173.43,171.72,172.31,154.6,5390871,,2629615456.0
2022-10-28,89661,173.0,175.39,172.59,174.87,156.9,6073933,,2629615456.0
2022-10-31,89661,174.52,175.16,173.42,173.97,156.09,7809972,,2629615456.0
2022-11-01,89661,174.06,174.63,170.42,173.09,155.3,6985027,,2629615456.0
